Team,Pays,_,Nom_URL,Nom,Poste,Age,Date de naissance,Taille,Poids,JIFF,Contrat,Durée,Autres,TABLE
l'Union Bordeaux-Bègles,France,,https://www.allrugby.com/joueurs/luigi-escouteloup-14494.html,Luigi ESCOUTELOUP,Ouverture,20,18/10/2004,,76,JIFF,ESPOIR,,,TABLE ESPOIRS
l'Union Bordeaux-Bègles,France,,https://www.allrugby.com/joueurs/maxime-bechieau-18407.html,Maxime BÉCHIEAU,Ouverture,19,17/04/2005,,80,JIFF,ESPOIR,,,TABLE ESPOIRS
l'Union Bordeaux-Bègles,France,,https://www.allrugby.com/joueurs/adrien-drault-18068.html,Adrien DRAULT,Centre,18,23/05/2006,,85,JIFF,ESPOIR,,,TABLE ESPOIRS
l'Union Bordeaux-Bègles,France,,https://www.allrugby.com/joueurs/felix-duguay-18413.html,Félix DUGUAY,Centre,19,10/03/2005,,75,JIFF,ESPOIR,,,TABLE ESPOIRS
l'Union Bordeaux-Bègles,France,,https://www.allrugby.com/joueurs/gabriel-bohn-18412.html,Gabriel BOHN,Centre,18,14/10/2006,,90,JIFF,ESPOIR,,,TABLE ESPOIRS
l'Union Bordeaux-Bègles,Géorgie,,https://www.allrugby.com/joueurs/giorgi-khaindrava-17772.html,Giorgi KHAINDRAVA,Centre,19,22/02/2005,,-,NON JIFF,ESPOIR,2027,,TABLE ESPOIRS
l'Union Bordeaux-Bègles,Espagne,,https://www.allrugby.com/joueurs/mateo-aragon-13733.html,Mateo ARAGÓN,Centre,18,01/05/2006,,82,NON JIFF,ESPOIR,,,TABLE ESPOIRS
l'Union Bordeaux-Bègles,France,,https://www.allrugby.com/joueurs/pablo-valles-18409.html,Pablo VALLES,Centre,20,21/12/2004,,85,JIFF,ESPOIR,,,TABLE ESPOIRS
l'Union Bordeaux-Bègles,France,,https://www.allrugby.com/joueurs/raphael-monge-18410.html,Raphaël MONGE,Centre,19,19/05/2005,,96,JIFF,ESPOIR,,,TABLE ESPOIRS
l'Union Bordeaux-Bègles,France,,https://www.allrugby.com/joueurs/ronan-favrau-18411.html,Ronan FAVRAU,Centre,19,16/07/2005,,78,JIFF,ESPOIR,,,TABLE ESPOIRS
l'Union Bordeaux-Bègles,Fidji,,https://www.allrugby.com/joueurs/tevita-sabola-17497.html,Tevita SABOLA,Centre,22,13/01/2003,,98,NON JIFF,ESPOIR,,,TABLE ESPOIRS
l'Union Bordeaux-Bègles,France,,https://www.allrugby.com/joueurs/corentin-gourg-18415.html,Corentin GOURG,Ailier,20,02/02/2005,,73,JIFF,ESPOIR,,,TABLE ESPOIRS
l'Union Bordeaux-Bègles,France,,https://www.allrugby.com/joueurs/johan-janiec-18416.html,Johan JANIEC,Ailier,18,30/10/2006,,80,JIFF,ESPOIR,,,TABLE ESPOIRS
l'Union Bordeaux-Bègles,France,,https://www.allrugby.com/joueurs/mathis-deram-18414.html,Mathis DERAM,Ailier,20,07/01/2005,,84,JIFF,ESPOIR,,,TABLE ESPOIRS
l'Union Bordeaux-Bègles,France,,https://www.allrugby.com/joueurs/elliot-carriere-18417.html,Elliot CARRIÈRE,Arrière,20,01/05/2004,,85,JIFF,ESPOIR,,,TABLE ESPOIRS
l'Union Bordeaux-Bègles,France,,https://www.allrugby.com/joueurs/jon-echegaray-14812.html,Jon ECHEGARAY,Arrière,19,09/06/2005,,85,JIFF,ESPOIR,,,TABLE ESPOIRS
l'Union Bordeaux-Bègles,Maurice,,https://www.allrugby.com/joueurs/nathan-harel-18418.html,Nathan HAREL,Arrière,,-,,80,NON JIFF,ESPOIR,,,TABLE ESPOIRS
l'Union Bordeaux-Bègles,France,,https://www.allrugby.com/joueurs/thomas-baronnet-18237.html,Thomas BARONNET,Arrière,18,22/03/2006,,80,JIFF,ESPOIR,,,TABLE ESPOIRS
Castres Olympique,France,,https://www.allrugby.com/joueurs/antoine-tichit-1061.html,Antoine TICHIT,Pilier,35,13/06/1989,,115,JIFF,PRO,2026,,TABLE PROS
Castres Olympique,France,,https://www.allrugby.com/joueurs/aurelien-azar-4379.html,Aurélien AZAR,Pilier,30,10/06/1994,,122,JIFF,PRO,2026,,TABLE PROS
Castres Olympique,Géorgie,,https://www.allrugby.com/joueurs/levan-chilachava-1300.html,Levan CHILACHAVA,Pilier,33,17/08/1991,,130,JIFF,PRO,2026,,TABLE PROS
Castres Olympique,France,,https://www.allrugby.com/joueurs/lois-guerois-galisson-13782.html,Loîs GUÉROIS-GALISSON,Pilier,23,22/12/2001,,118,JIFF,ESPOIR,2027,,TABLE PROS
Castres Olympique,France,,https://www.allrugby.com/joueurs/nicolas-corato-5181.html,Nicolas CORATO,Pilier,27,07/10/1997,,123,JIFF,PRO,2027,,TABLE PROS
Castres Olympique,France,,https://www.allrugby.com/joueurs/quentin-walcker-4339.html,Quentin WALCKER,Pilier,28,21/02/1996,,105,JIFF,PRO,2026,,TABLE PROS
Castres Olympique,Angleterre,,https://www.allrugby.com/joueurs/will-collier-2650.html,Will COLLIER,Pilier,33,05/05/1991,,120,NON JIFF,PRO,2026,,TABLE PROS
Castres Olympique,France,,https://www.allrugby.com/joueurs/gaetan-barlot-5909.html,Gaëtan BARLOT,Talonneur,27,13/04/1997,,107,JIFF,PRO,2025,,TABLE PROS
Castres Olympique,France,,https://www.allrugby.com/joueurs/loris-zarantonello-7669.html,Loris ZARANTONELLO,Talonneur,24,17/11/2000,,102,JIFF(8),PRO,2027,,TABLE PROS
Castres Olympique,France,,https://www.allrugby.com/joueurs/pierre-colonna-9065.html,Pierre COLONNA,Talonneur,23,14/06/2001,,113,JIFF Formé(8),PRO,2028,,TABLE PROS
Castres Olympique,France,,https://www.allrugby.com/joueurs/florent-vanverberghe-6992.html,Florent VANVERBERGHE,2ème ligne,24,22/07/2000,,120,JIFF Formé(8),PRO,2028,,TABLE PROS
Castres Olympique,France,,https://www.allrugby.com/joueurs/gauthier-maravat-6978.html,Gauthier MARAVAT,2ème ligne,24,11/06/2000,,106,JIFF(8),PRO,2028,,TABLE PROS
Castres Olympique,France,,https://www.allrugby.com/joueurs/guillaume-ducat-3607.html,Guillaume DUCAT,2ème ligne,28,20/05/1996,,115,JIFF,PRO,2027,,TABLE PROS
Castres Olympique,Fidji,,https://www.allrugby.com/joueurs/leone-nakarawa-2634.html,Leone NAKARAWA,2ème ligne,37,04/02/1988,,127,NON JIFF,PRO,2025,,TABLE PROS
Castres Olympique,France,,https://www.allrugby.com/joueurs/paul-jedrasiak-1094.html,Paul JEDRASIAK,2ème ligne,32,06/02/1993,,121,JIFF,PRO,2027,,TABLE PROS
Castres Olympique,Australie,,https://www.allrugby.com/joueurs/thomas-staniforth-6723.html,Tom STANIFORTH,2ème ligne,30,13/08/1994,,119,NON JIFF,PRO,2026,,TABLE PROS
Castres Olympique,Nouvelle-Zélande,,https://www.allrugby.com/joueurs/abraham-papali-i-10414.html,Abraham PAPALI'I,3ème ligne,31,20/06/1993,,126,NON JIFF,PRO,2027,,TABLE PROS
Castres Olympique,France,,https://www.allrugby.com/joueurs/baptiste-cope-11125.html,Baptiste COPE,3ème ligne,23,09/02/2002,,92,JIFF,ESPOIR,2027,,TABLE PROS
Castres Olympique,France,,https://www.allrugby.com/joueurs/baptiste-delaporte-5540.html,Baptiste DELAPORTE,3ème ligne,27,27/03/1997,,112,JIFF Formé(8),PRO,2027,,TABLE PROS
Castres Olympique,Nouvelle-Zélande,,https://www.allrugby.com/joueurs/feibyan-cornell-tukino-10742.html,Feibyan TUKINO,3ème ligne,23,16/06/2001,,114,JIFF Formé(8),PRO,2027,,TABLE PROS
Castres Olympique,Samoa,,https://www.allrugby.com/joueurs/izaiha-moore-aiono-7881.html,Izaiha MOORE-AIONO,3ème ligne,24,03/03/2000,,103,NON JIFF,PRO,,JOKER (8),TABLE PROS
Castres Olympique,France,,https://www.allrugby.com/joueurs/mathieu-babillot-1353.html,Mathieu BABILLOT,3ème ligne,31,09/09/1993,,111,JIFF Formé(8),PRO,2026,,TABLE PROS
Castres Olympique,France,,https://www.allrugby.com/joueurs/simon-meka-11123.html,Simon MEKA,3ème ligne,24,14/03/2000,,110,JIFF,PRO,2028,,TABLE PROS
Castres Olympique,Canada,,https://www.allrugby.com/joueurs/tyler-ardron-2763.html,Tyler ARDRON,3ème ligne,33,16/06/1991,,112,NON JIFF,PRO,2026,,TABLE PROS
Castres Olympique,France,,https://www.allrugby.com/joueurs/yann-peysson-6585.html,Yann PEYSSON,3ème ligne,24,06/07/2000,,103,JIFF,PRO,2026,,TABLE PROS
Castres Olympique,France,,https://www.allrugby.com/joueurs/gauthier-doubrere-3460.html,Gauthier DOUBRÈRE,Mêlée,29,24/12/1995,,80,JIFF,PRO,2026,,TABLE PROS
Castres Olympique,France,,https://www.allrugby.com/joueurs/jeremy-fernandez-5558.html,Jérémy FERNANDEZ,Mêlée,27,15/05/1997,,86,JIFF Formé(8),PRO,2028,,TABLE PROS
Castres Olympique,Uruguay,,https://www.allrugby.com/joueurs/santiago-arata-7245.html,Santiago ARATA,Mêlée,28,02/09/1996,,75,NON JIFF,PRO,2029,,TABLE PROS
Castres Olympique,France,,https://www.allrugby.com/joueurs/louis-le-brun-9719.html,Louis LE BRUN,Ouverture,22,28/02/2002,,96,JIFF,ESPOIR,2028,,TABLE PROS
Castres Olympique,France,,https://www.allrugby.com/joueurs/pierre-popelin-4497.html,Pierre POPELIN,Ouverture,29,23/06/1995,,87,JIFF,PRO,2026,,TABLE PROS
Castres Olympique,Fidji,,https://www.allrugby.com/joueurs/adrea-cocagi-1938.html,Adrea COCAGI,Centre,30,01/03/1994,,109,JIFF,PRO,2026,,TABLE PROS
Castres Olympique,France,,https://www.allrugby.com/joueurs/adrien-seguret-5290.html,Adrien SÉGURET,Centre,26,22/07/1998,,95,JIFF,PRO,2026,,TABLE PROS
Castres Olympique,Nouvelle-Zélande,,https://www.allrugby.com/joueurs/jack-goodhue-6033.html,Jack GOODHUE,Centre,29,13/06/1995,,100,NON JIFF,PRO,2027,,TABLE PROS
Castres Olympique,France,,https://www.allrugby.com/joueurs/joris-dupont-11126.html,Joris DUPONT,Centre,24,08/02/2001,,90,JIFF Formé(8),PRO,2025,,TABLE PROS
Castres Olympique,Fidji,,https://www.allrugby.com/joueurs/vilimoni-botitu-9866.html,Vilimoni BOTITU,Centre,26,15/06/1998,,93,NON JIFF,PRO,2025,,TABLE PROS
Castres Olympique,France,,https://www.allrugby.com/joueurs/antoine-zeghdar-5379.html,Antoine ZEGHDAR,Ailier,25,22/05/1999,,103,JIFF,PRO,2025,,TABLE PROS
Castres Olympique,Cameroun,,https://www.allrugby.com/joueurs/christian-ambadiang-11122.html,Christian AMBADIANG,Ailier,26,13/01/1999,,107,NON JIFF,PRO,2027,,TABLE PROS
Castres Olympique,France,,https://www.allrugby.com/joueurs/geoffrey-palis-1351.html,Geoffrey PALIS,Ailier,33,08/07/1991,,96,JIFF,PRO,2026,,TABLE PROS
Castres Olympique,Fidji,,https://www.allrugby.com/joueurs/josaia-raisuqe-3578.html,Josaia RAISUQE,Ailier,30,22/07/1994,,113,JIFF,PRO,2025,,TABLE PROS
Castres Olympique,France,,https://www.allrugby.com/joueurs/nathanael-hulleu-8266.html,Nathanaël HULLEU,Ailier,24,16/05/2000,,86,JIFF(8),PRO,2026,,TABLE PROS
Castres Olympique,France,,https://www.allrugby.com/joueurs/remy-baget-6055.html,Rémy BAGET,Ailier,27,27/07/1997,,89,JIFF,PRO,2027,,TABLE PROS
Castres Olympique,France,,https://www.allrugby.com/joueurs/julien-dumora-1454.html,Julien DUMORA,Arrière,36,24/03/1988,,96,JIFF,PRO,2025,,TABLE PROS
Castres Olympique,France,,https://www.allrugby.com/joueurs/theo-chabouni-13646.html,Théo CHABOUNI,Arrière,21,22/12/2003,,82,JIFF,ESPOIR,2028,,TABLE PROS
Castres Olympique,France,,https://www.allrugby.com/joueurs/baptiste-brau-18251.html,Baptiste BRAU,Pilier,20,19/03/2004,,115,JIFF,ESPOIR,,,TABLE ESPOIRS
Castres Olympique,France,,https://www.allrugby.com/joueurs/gabin-waterlot-18845.html,Gabin WATERLOT,Pilier,18,04/07/2006,,112,JIFF,ESPOIR,,,TABLE ESPOIRS
Castres Olympique,France,,https://www.allrugby.com/joueurs/loic-dutrey-18840.html,Loïc DUTREY,Pilier,20,23/07/2004,,-,JIFF,ESPOIR,,,TABLE ESPOIRS
Castres Olympique,Géorgie,,https://www.allrugby.com/joueurs/mate-gurtskaia-18231.html,Mate GURTSKAIA,Pilier,19,15/12/2005,,-,NON JIFF,ESPOIR,,,TABLE ESPOIRS
Castres Olympique,France,,https://www.allrugby.com/joueurs/noah-cuynet-17029.html,Noah CUYNET,Pilier,19,14/04/2005,,-,JIFF,ESPOIR,,,TABLE ESPOIRS
Castres Olympique,France,,https://www.allrugby.com/joueurs/rayan-balti-18220.html,Rayan BALTI,Pilier,19,23/04/2005,,132,JIFF,ESPOIR,,,TABLE ESPOIRS
Castres Olympique,France,,https://www.allrugby.com/joueurs/lukas-mitu-17300.html,Lukas MITU,Talonneur,20,26/03/2004,,107,JIFF,ESPOIR,,,TABLE ESPOIRS
Castres Olympique,Russie,,https://www.allrugby.com/joueurs/alexey-konnov-13461.html,Alexey KONNOV,2ème ligne,21,10/09/2003,,114,NON JIFF,ESPOIR,2025,,TABLE ESPOIRS
Castres Olympique,France,,https://www.allrugby.com/joueurs/hugo-lopes-14366.html,Hugo LOPES,2ème ligne,22,25/04/2002,,105,JIFF,ESPOIR,,,TABLE ESPOIRS
Castres Olympique,France,,https://www.allrugby.com/joueurs/nolhan-cassez-18236.html,Nolhan CASSEZ,2ème ligne,19,14/01/2006,,91,JIFF,ESPOIR,,,TABLE ESPOIRS
Castres Olympique,France,,https://www.allrugby.com/joueurs/romain-macurdy-8650.html,Romain MACURDY,2ème ligne,23,21/09/2001,,100,JIFF,ESPOIR,2026,,TABLE ESPOIRS
Castres Olympique,Fidji,,https://www.allrugby.com/joueurs/atunaisa-sokobale-18206.html,Atunaisa SOKOBALE,3ème ligne,19,10/05/2005,,110,NON JIFF,ESPOIR,,,TABLE ESPOIRS
Castres Olympique,Russie,,https://www.allrugby.com/joueurs/dmitrii-dronov-12434.html,Dmitrii DRONOV,3ème ligne,21,18/06/2003,,105,JIFF,ESPOIR,,,TABLE ESPOIRS
Castres Olympique,France,,https://www.allrugby.com/joueurs/enzo-loubet-18843.html,Enzo LOUBET,3ème ligne,19,26/07/2005,,94,JIFF,ESPOIR,,,TABLE ESPOIRS
Castres Olympique,France,,https://www.allrugby.com/joueurs/julian-guiraud-18188.html,Julian GUIRAUD,3ème ligne,20,04/06/2004,,106,JIFF,ESPOIR,,,TABLE ESPOIRS
Castres Olympique,France,,https://www.allrugby.com/joueurs/kevin-diaz-18847.html,Kévin DIAZ,3ème ligne,20,26/01/2005,,96,JIFF,ESPOIR,,,TABLE ESPOIRS
Castres Olympique,France,,https://www.allrugby.com/joueurs/leo-sagnes-18844.html,Léo SAGNES,3ème ligne,20,02/11/2004,,102,JIFF,ESPOIR,,,TABLE ESPOIRS
Castres Olympique,France,,https://www.allrugby.com/joueurs/maxime-rakotomalala-18253.html,Maxime RAKOTOMALALA,3ème ligne,20,05/11/2004,,102,JIFF,ESPOIR,,,TABLE ESPOIRS
Castres Olympique,Belgique,,https://www.allrugby.com/joueurs/remi-loop-15737.html,Rémi LOOP,3ème ligne,19,24/06/2005,,105,JIFF,ESPOIR,,,TABLE ESPOIRS
Castres Olympique,France,,https://www.allrugby.com/joueurs/robin-boyer-18250.html,Robin BOYER,3ème ligne,19,23/03/2005,,-,JIFF,ESPOIR,,,TABLE ESPOIRS
Castres Olympique,France,,https://www.allrugby.com/joueurs/colin-dupuy-17322.html,Colin DUPUY,Mêlée,18,25/06/2006,,67,JIFF,ESPOIR,,,TABLE ESPOIRS
Castres Olympique,France,,https://www.allrugby.com/joueurs/martin-verdu-18189.html,Martin VERDU,Mêlée,20,03/09/2004,,-,JIFF,ESPOIR,,,TABLE ESPOIRS
Castres Olympique,France,,https://www.allrugby.com/joueurs/gabin-galy-18841.html,Gabin GALY,Ouverture,18,07/09/2006,,82,JIFF,ESPOIR,,,TABLE ESPOIRS
Castres Olympique,France,,https://www.allrugby.com/joueurs/louis-bothorel-18235.html,Louis BOTHOREL,Ouverture,18,17/02/2006,,81,JIFF,ESPOIR,,,TABLE ESPOIRS
Castres Olympique,France,,https://www.allrugby.com/joueurs/louison-gras-14637.html,Louison GRAS,Ouverture,22,08/01/2003,,72,JIFF,ESPOIR,,,TABLE ESPOIRS
Castres Olympique,France,,https://www.allrugby.com/joueurs/clement-barthes-17051.html,Clément BARTHÈS,Centre,19,21/03/2005,,-,JIFF,ESPOIR,,,TABLE ESPOIRS
Castres Olympique,France,,https://www.allrugby.com/joueurs/dylan-ferrie-17148.html,Dylan FERRIÉ,Centre,20,18/04/2004,,90,JIFF,ESPOIR,,,TABLE ESPOIRS
Castres Olympique,France,,https://www.allrugby.com/joueurs/pierre-ourtaud-cren-18252.html,Pierre OURTAUD-CREN,Centre,18,19/09/2006,,-,JIFF,ESPOIR,,,TABLE ESPOIRS
Castres Olympique,France,,https://www.allrugby.com/joueurs/alban-collin-18839.html,Alban COLLIN,Ailier,19,27/06/2005,,71,JIFF,ESPOIR,,,TABLE ESPOIRS
Castres Olympique,France,,https://www.allrugby.com/joueurs/mathys-falguera-18846.html,Mathys FALGUERA,Ailier,21,30/01/2004,,-,JIFF,ESPOIR,,,TABLE ESPOIRS
Castres Olympique,France,,https://www.allrugby.com/joueurs/yanis-lartigue-18842.html,Yanis LARTIGUE,Ailier,20,29/03/2004,,74,JIFF,ESPOIR,,,TABLE ESPOIRS
l'ASM Clermont Auvergne,Moldavie,,https://www.allrugby.com/joueurs/cristian-ojovan-5550.html,Cristian OJOVAN,Pilier,28,04/01/1997,,120,JIFF,PRO,2026,,TABLE PROS
l'ASM Clermont Auvergne,France,,https://www.allrugby.com/joueurs/etienne-falgoux-1969.html,Etienne FALGOUX,Pilier,32,19/01/1993,,112,JIFF Formé(8),PRO,2026,,TABLE PROS
l'ASM Clermont Auvergne,Géorgie,,https://www.allrugby.com/joueurs/giorgi-akhaladze-7305.html,Giorgi AKHALADZE,Pilier,25,13/04/1999,,128,JIFF,PRO,2026,,TABLE PROS
l'ASM Clermont Auvergne,Australie,,https://www.allrugby.com/joueurs/michael-alaalatoa-6700.html,Michael ALAALATOA,Pilier,33,28/08/1991,,130,NON JIFF,PRO,2026,,TABLE PROS
l'ASM Clermont Auvergne,France,,https://www.allrugby.com/joueurs/regis-montagne-8869.html,Régis MONTAGNE,Pilier,24,30/09/2000,,133,JIFF,PRO,2027,,TABLE PROS
l'ASM Clermont Auvergne,France,,https://www.allrugby.com/joueurs/sacha-lotrian-7681.html,Sacha LOTRIAN,Pilier,24,13/08/2000,,106,JIFF,PRO,2027,,TABLE PROS
l'ASM Clermont Auvergne,France,,https://www.allrugby.com/joueurs/thomas-duchene-11165.html,Thomas DUCHÊNE,Pilier,20,25/08/2004,,125,JIFF,ESPOIR,2027,,TABLE PROS
l'ASM Clermont Auvergne,France,,https://www.allrugby.com/joueurs/barnabe-massa-14198.html,Barnabé MASSA,Talonneur,20,13/05/2004,,103,JIFF,ESPOIR,2027,,TABLE PROS
l'ASM Clermont Auvergne,France,,https://www.allrugby.com/joueurs/etienne-fourcade-4381.html,Etienne FOURCADE,Talonneur,27,11/04/1997,,103,JIFF,PRO,2026,,TABLE PROS
l'ASM Clermont Auvergne,Australie,,https://www.allrugby.com/joueurs/folau-fainga-a-6802.html,Folau FAINGA'A,Talonneur,29,05/05/1995,,115,NON JIFF,PRO,2025,,TABLE PROS
l'ASM Clermont Auvergne,Allemagne,,https://www.allrugby.com/joueurs/oskar-rixen-12127.html,Oskar RIXEN,2ème ligne,23,09/02/2002,,125,JIFF(8),PRO,2026,,TABLE PROS
l'ASM Clermont Auvergne,Australie,,https://www.allrugby.com/joueurs/rob-simmons-3880.html,Rob SIMMONS,2ème ligne,35,19/04/1989,,115,NON JIFF,PRO,2026 +1,,TABLE PROS
l'ASM Clermont Auvergne,France,,https://www.allrugby.com/joueurs/samuel-mezaache-12987.html,Samuel M'FOUDI,2ème ligne,22,08/05/2002,,100,JIFF(8),PRO,,,TABLE PROS
l'ASM Clermont Auvergne,France,,https://www.allrugby.com/joueurs/thibaud-lanen-7764.html,Thibaud LANEN,2ème ligne,26,01/04/1998,,110,JIFF Formé(8),PRO,2027 +1,,TABLE PROS
l'ASM Clermont Auvergne,France,,https://www.allrugby.com/joueurs/thomas-ceyte-3465.html,Thomas CEYTE,2ème ligne,34,13/02/1991,,120,JIFF,PRO,2026,,TABLE PROS
l'ASM Clermont Auvergne,France,,https://www.allrugby.com/joueurs/alexandre-fischer-5552.html,Alexandre FISCHER,3ème ligne,27,19/01/1998,,107,JIFF Formé(8),PRO,2025,,TABLE PROS
l'ASM Clermont Auvergne,France,,https://www.allrugby.com/joueurs/anthime-hemery-12328.html,Anthime HEMERY,3ème ligne,24,09/01/2001,,111,JIFF,PRO,2027,,TABLE PROS
l'ASM Clermont Auvergne,Samoa,,https://www.allrugby.com/joueurs/fritz-lee-1968.html,Fritz LEE,3ème ligne,36,29/08/1988,,108,NON JIFF,PRO,2025,,TABLE PROS
l'ASM Clermont Auvergne,France,,https://www.allrugby.com/joueurs/killian-tixeront-8041.html,Killian TIXERONT,3ème ligne,23,22/01/2002,,107,JIFF Formé(8),PRO,2026 +1,,TABLE PROS
l'ASM Clermont Auvergne,France,,https://www.allrugby.com/joueurs/lucas-dessaigne-7955.html,Lucas DESSAIGNE,3ème ligne,26,07/02/1999,,102,JIFF Formé(8),PRO,2027,,TABLE PROS
l'ASM Clermont Auvergne,Argentine,,https://www.allrugby.com/joueurs/marcos-kremer-5577.html,Marcos KREMER,3ème ligne,27,30/07/1997,,115,NON JIFF,PRO,2028,,TABLE PROS
l'ASM Clermont Auvergne,Fidji,,https://www.allrugby.com/joueurs/peceli-yato-2051.html,Peceli YATO,3ème ligne,32,17/01/1993,,120,JIFF Formé(8),PRO,2025,,TABLE PROS
l'ASM Clermont Auvergne,Fidji,,https://www.allrugby.com/joueurs/pita-gus-sowakula-6846.html,Pita-Gus SOWAKULA,3ème ligne,30,26/10/1994,,117,NON JIFF,PRO,2027 +1,,TABLE PROS
l'ASM Clermont Auvergne,France,,https://www.allrugby.com/joueurs/baptiste-jauneau-10021.html,Baptiste JAUNEAU,Mêlée,21,17/11/2003,,82,JIFF,ESPOIR,2026,,TABLE PROS
l'ASM Clermont Auvergne,France,,https://www.allrugby.com/joueurs/enzo-sanga-3564.html,Enzo SANGA,Mêlée,29,19/05/1995,,75,JIFF,PRO,2025,,TABLE PROS
l'ASM Clermont Auvergne,France,,https://www.allrugby.com/joueurs/jules-bousquet-15086.html,Jules BOUSQUET,Mêlée,20,29/10/2004,,70,JIFF,ESPOIR,2025,,TABLE PROS
l'ASM Clermont Auvergne,France,,https://www.allrugby.com/joueurs/sebastien-bezy-1091.html,Sébastien BÉZY,Mêlée,33,22/11/1991,,78,JIFF,PRO,2026,,TABLE PROS
l'ASM Clermont Auvergne,France,,https://www.allrugby.com/joueurs/anthony-belleau-3496.html,Anthony BELLEAU,Ouverture,28,08/04/1996,,86,JIFF,PRO,2025,,TABLE PROS
l'ASM Clermont Auvergne,Argentine,,https://www.allrugby.com/joueurs/benjamin-urdapilleta-1068.html,Benjamin URDAPILLETA,Ouverture,38,11/03/1986,,86,NON JIFF,PRO,2025,,TABLE PROS
l'ASM Clermont Auvergne,France,,https://www.allrugby.com/joueurs/theo-giral-9888.html,Théo GIRAL,Ouverture,22,04/02/2003,,85,JIFF,ESPOIR,2025,,TABLE PROS
l'ASM Clermont Auvergne,Tonga,,https://www.allrugby.com/joueurs/george-moala-4998.html,George MOALA,Centre,34,05/11/1990,,106,NON JIFF,PRO,2026,,TABLE PROS
l'ASM Clermont Auvergne,Nouvelle-Zélande,,https://www.allrugby.com/joueurs/irae-simone-6915.html,Irae SIMONE,Centre,29,10/07/1995,,105,NON JIFF,PRO,2026 +1,,TABLE PROS
l'ASM Clermont Auvergne,France,,https://www.allrugby.com/joueurs/leon-darricarrere-11217.html,Léon DARRICARRÈRE,Centre,20,04/06/2004,,102,JIFF,ESPOIR,2027,,TABLE PROS
l'ASM Clermont Auvergne,France,,https://www.allrugby.com/joueurs/mathys-belaubre-15383.html,Mathys BELAUBRE,Centre,19,15/03/2005,,109,JIFF,ESPOIR,2026,,TABLE PROS
l'ASM Clermont Auvergne,France,,https://www.allrugby.com/joueurs/pierre-fouyssac-3530.html,Pierre FOUYSSAC,Centre,29,17/03/1995,,110,JIFF,PRO,2026,,TABLE PROS
l'ASM Clermont Auvergne,Fidji,,https://www.allrugby.com/joueurs/alivereti-raka-3567.html,Alivereti RAKA,Ailier,30,09/12/1994,,105,JIFF Formé(8),PRO,2026 +1,,TABLE PROS
l'ASM Clermont Auvergne,Argentine,,https://www.allrugby.com/joueurs/bautista-delguy-6149.html,Bautista DELGUY,Ailier,27,22/04/1997,,85,NON JIFF,PRO,2025,,TABLE PROS
l'ASM Clermont Auvergne,France,,https://www.allrugby.com/joueurs/joris-jurand-7299.html,Joris JURAND,Ailier,29,11/11/1995,,106,JIFF,PRO,2027 +1,,TABLE PROS
l'ASM Clermont Auvergne,France,,https://www.allrugby.com/joueurs/lucas-tauzin-4384.html,Lucas TAUZIN,Ailier,26,21/05/1998,,98,JIFF,PRO,2026,,TABLE PROS
l'ASM Clermont Auvergne,France,,https://www.allrugby.com/joueurs/yerim-fall-13746.html,Yérim FALL,Ailier,21,24/06/2003,,90,JIFF,ESPOIR,2027,,TABLE PROS
l'ASM Clermont Auvergne,Australie,,https://www.allrugby.com/joueurs/alex-newsome-6732.html,Alex NEWSOME,Arrière,30,20/01/1995,,95,NON JIFF,PRO,2026,,TABLE PROS
l'ASM Clermont Auvergne,France,,https://www.allrugby.com/joueurs/kylan-hamdaoui-2454.html,Kylan HAMDAOUI,Arrière,30,15/04/1994,,91,JIFF,PRO,2027,,TABLE PROS
l'ASM Clermont Auvergne,Géorgie,,https://www.allrugby.com/joueurs/giga-tutisani-14801.html,Giga TUTISANI,Pilier,21,03/02/2004,,118,NON JIFF,ESPOIR,2025,,TABLE ESPOIRS
l'ASM Clermont Auvergne,France,,https://www.allrugby.com/joueurs/jean-yves-liufau-13712.html,Jean-Yves LIUFAU,Pilier,19,04/04/2005,,117,JIFF,ESPOIR,,,TABLE ESPOIRS
l'ASM Clermont Auvergne,Géorgie,,https://www.allrugby.com/joueurs/levan-ezieshvili-16388.html,Levan EZIESHVILI,Pilier,,-,,-,NON JIFF,ESPOIR,,,TABLE ESPOIRS
l'ASM Clermont Auvergne,France,,https://www.allrugby.com/joueurs/matheo-frisach-15389.html,Mathéo FRISACH,Pilier,19,10/02/2006,,127,JIFF,ESPOIR,2026,,TABLE ESPOIRS
l'ASM Clermont Auvergne,France,,https://www.allrugby.com/joueurs/tom-belkessa-15386.html,Tom BELKESSA,Talonneur,18,28/07/2006,,98,JIFF,ESPOIR,2025,,TABLE ESPOIRS
l'ASM Clermont Auvergne,Italie,,https://www.allrugby.com/joueurs/piero-gritti-15194.html,Piero GRITTI,2ème ligne,20,10/02/2005,,110,NON JIFF,ESPOIR,2026,,TABLE ESPOIRS
l'ASM Clermont Auvergne,France,,https://www.allrugby.com/joueurs/remy-lanen-15388.html,Rémy LANEN,2ème ligne,18,02/03/2006,,96,JIFF,ESPOIR,2025,,TABLE ESPOIRS
l'ASM Clermont Auvergne,France,,https://www.allrugby.com/joueurs/antoine-chalus-15384.html,Antoine CHALUS,3ème ligne,20,17/01/2005,,101,JIFF,ESPOIR,2025,,TABLE ESPOIRS
